May  6 2025 21:59:45-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.59.129, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-composer-sa-east1-02)
May  6 2025 21:59:35-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.155.121, InstanceId=3, BgpPeerLastError=50, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-hub-sa-east1-02) 

May  6 2025 21:59:44-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.52.137, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-devqa-sa-east1-02)
May  6 2025 21:59:46-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 21:59:45-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.59.129, InstanceId=3, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-composer-sa-east1-02)
May  6 2025 21:59:49-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.109.233, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 21:59:49-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.109.233, BgpPeerLastError=50, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 21:59:49-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.109.233, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 21:59:50-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.106.185, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 21:59:50-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.106.185, BgpPeerLastError=40, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 21:59:50-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.106.185, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 21:59:50-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.236.169, SourceInterface=-)
May  6 2025 21:59:50-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.106.185, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-devqa-us-east1-02)
May  6 2025 21:59:49-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.109.233, BgpPeerLastError=50, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-spk-devqa-sa-east1-02)
May  6 2025 21:59:52-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_SEND(l):CID=0x801304e9;Sent a NOTIFICATION to the peer. (Peer=169.254.200.89, SourceInterface=-, ErrorCode=4, SubErrorCode=0,NotifyInfo=Hold Timer Expired, VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 21:59:52-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 21:59:53-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.236.169, SourceInterface=Eth-Trunk56.2033, VpnInstance=BEVrf)
May  6 2025 21:59:53-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.236.169, BgpPeerLastError=0, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 21:59:53-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.236.169, SourceInterface=Eth-Trunk56.2033, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 21:59:53-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.236.169, BgpPeerLastError=0 , BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-tsuru-hub-us-east1-02)
May  6 2025 21:59:44-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.52.137, InstanceId=3, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-devqa-sa-east1-02) 

May  6 2025 21:59:49-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.109.233, InstanceId=3, BgpPeerLastError=50, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-spk-devqa-sa-east1-02) 

May  6 2025 21:59:50-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.106.185, InstanceId=3, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-devqa-us-east1-02) 

May  6 2025 22:00:04-03:00 WAN-RJ-CIR-02 %%01FEI_COMM/6/EVENT_LOG_FWD_FRAME_SMOOTH(l):CID=0x807f0489;The state of data-synchronize changed. (Slot=1, State=BEGIN)
May  6 2025 22:00:07-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.59.129, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:00:07-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.59.129, BgpPeerLastError=40, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:00:07-03:00 WAN-RJ-CIR-02 %%01BGP/6/BNM_PEER_SWITCHIN_SENDING_LIST(l):CID=0x801304e9;The BGP peer entered the batch advertisement queue. (PeerAddress=169.254.59.129, VPNInstance=BEVrf, AddressFamily=IPv4-unicast, UptPeerGrpID=6, SourceInterface=-)
May  6 2025 22:00:07-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.59.129, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:00:07-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.59.129, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-composer-sa-east1-02)
May  6 2025 22:00:11-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.168.169, SourceInterface=-)
May  6 2025 22:00:11-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.168.169, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:00:11-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.168.169, BgpPeerLastError=0, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:00:11-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.168.169, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:00:11-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.168.169, BgpPeerLastError=0 , BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-spk-prod-us-east1-02)
May  6 2025 22:00:07-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.59.129, InstanceId=3, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-composer-sa-east1-02) 

May  6 2025 22:00:22-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_RECV(l):CID=0x801304e9;The router received a NOTIFICATION from the peer. (Peer=169.254.216.49, SourceInterface=-, ErrorCode=4, SubErrorCode=0, NotifyInfo=Hold Timer Expired,VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:00:22-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.216.49, BgpPeerLastError=40, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:00:22-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.216.49, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-spk-devqa-us-east1-02)
May  6 2025 22:00:23-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:00:25-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.247.25, BgpPeerLastError=60, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:00:25-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_SEND(l):CID=0x801304e9;Sent a NOTIFICATION to the peer. (Peer=169.254.247.25, SourceInterface=-, ErrorCode=4, SubErrorCode=0,NotifyInfo=Hold Timer Expired, VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:00:25-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.247.25, BgpPeerLastError=60, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-hdg-spk-prod-sa-east1-02)
May  6 2025 22:00:22-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.216.49, InstanceId=3, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-spk-devqa-us-east1-02)
May  6 2025 22:00:26-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.200.89, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:00:26-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.200.89, BgpPeerLastError=40, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:00:26-03:00 WAN-RJ-CIR-02 %%01BGP/6/BNM_PEER_SWITCHIN_SENDING_LIST(l):CID=0x801304e9;The BGP peer entered the batch advertisement queue. (PeerAddress=169.254.200.89, VPNInstance=BEVrf, AddressFamily=IPv4-unicast, UptPeerGrpID=6, SourceInterface=-)
May  6 2025 22:00:26-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.200.89, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:00:26-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.200.89, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-prod-us-east1-02)
May  6 2025 22:00:25-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.247.25, InstanceId=3, BgpPeerLastError=60, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-hdg-spk-prod-sa-east1-02)
May  6 2025 22:00:29-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.52.137, SourceInterface=-)
May  6 2025 22:00:29-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:00:30-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_RST_TMR_EXPIRE(l):CID=0x801404ea;The GR restart timer for the peer expired. (Peer=169.254.247.25, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:00:30-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:00:36-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:00:26-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.200.89, InstanceId=3, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-prod-us-east1-02) 

May  6 2025 22:00:45-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.106.185, BgpPeerLastError=40, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:00:45-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.106.185, SourceInterface=-)
May  6 2025 22:00:45-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.106.185, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-mda-spk-devqa-us-east1-02)
May  6 2025 22:00:46-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:00:48-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.59.129, SourceInterface=-)
May  6 2025 22:00:45-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.106.185, InstanceId=3, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-mda-spk-devqa-us-east1-02)
May  6 2025 22:00:52-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:00:58-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.52.137, BgpPeerLastError=60, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:00:58-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.59.129, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:00:58-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.59.129, BgpPeerLastError=0, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:00:58-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.59.129, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:00:58-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.52.137, BgpPeerLastError=60, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-mda-spk-devqa-sa-east1-02)
May  6 2025 22:00:58-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.59.129, BgpPeerLastError=0 , BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-composer-sa-east1-02)
May  6 2025 22:00:59-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:00:58-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.52.137, InstanceId=3, BgpPeerLastError=60, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-mda-spk-devqa-sa-east1-02)
May  6 2025 22:01:05-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:01:18-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.155.121, BgpPeerLastError=40, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:01:18-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_SEND(l):CID=0x801304e9;Sent a NOTIFICATION to the peer. (Peer=169.254.155.121, SourceInterface=Eth-Trunk56.2027, ErrorCode=4, SubErrorCode=0,NotifyInfo=Hold Timer Expired, VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:01:18-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.155.121, SourceInterface=-)
May  6 2025 22:01:18-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.155.121, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-hdg-hub-sa-east1-02)
May  6 2025 22:01:20-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:01:18-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.155.121, InstanceId=3, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-hdg-hub-sa-east1-02)
May  6 2025 22:01:23-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.52.137, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:01:23-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.52.137, BgpPeerLastError=60, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:01:23-03:00 WAN-RJ-CIR-02 %%01BGP/6/BNM_PEER_SWITCHIN_SENDING_LIST(l):CID=0x801304e9;The BGP peer entered the batch advertisement queue. (PeerAddress=169.254.52.137, VPNInstance=BEVrf, AddressFamily=IPv4-unicast, UptPeerGrpID=6, SourceInterface=-)
May  6 2025 22:01:23-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.52.137, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:01:24-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.185.121, SourceInterface=-)
May  6 2025 22:01:23-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.52.137, BgpPeerLastError=60, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-devqa-sa-east1-02)
May  6 2025 22:01:25-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:01:26-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.168.169, SourceInterface=-)
May  6 2025 22:01:27-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.215.25, SourceInterface=-)
